location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population
Europe,20/05/2020,1778674,18054,164719,1176,2374.849,24.105,219.929,1.57,748962983
Europe,21/05/2020,1796204,17530,165678,959,2398.255,23.406,221.21,1.28,748962983
Europe,22/05/2020,1815053,18849,167285,1607,2423.422,25.167,223.355,2.146,748962983
Europe,23/05/2020,1831682,16629,168138,853,2445.624,22.203,224.494,1.139,748962983
Europe,24/05/2020,1845871,14189,168872,734,2464.569,18.945,225.474,0.98,748962983
Europe,25/05/2020,1860182,14311,167514,-1358,2483.677,19.108,223.661,-1.813,748962983
Europe,26/05/2020,1876429,16247,168632,1118,2505.369,21.693,225.154,1.493,748962983
Europe,27/05/2020,1891575,15146,169625,993,2525.592,20.223,226.48,1.326,748962983
Europe,28/05/2020,1912015,20440,170532,907,2552.883,27.291,227.691,1.211,748962983
Europe,29/05/2020,1928632,16617,171454,922,2575.07,22.187,228.922,1.231,748962983
Europe,30/05/2020,1945250,16618,172162,708,2597.258,22.188,229.867,0.945,748962983
Europe,31/05/2020,1959828,14578,172559,397,2616.722,19.464,230.397,0.53,748962983
Europe,1/06/2020,1974513,14685,173021,462,2636.329,19.607,231.014,0.617,748962983
Europe,2/06/2020,1988575,14062,173799,778,2655.105,18.775,232.053,1.039,748962983
Europe,3/06/2020,2000321,11746,174596,797,2670.788,15.683,233.117,1.064,748962983
Europe,4/06/2020,2020091,19770,175189,593,2697.184,26.396,233.909,0.792,748962983
Europe,5/06/2020,2036551,16460,175956,767,2719.161,21.977,234.933,1.024,748962983
Europe,6/06/2020,2052481,15930,176528,572,2740.43,21.269,235.697,0.764,748962983
Europe,7/06/2020,2067244,14763,176874,346,2760.142,19.711,236.159,0.462,748962983
Europe,8/06/2020,2082384,15140,177289,415,2780.356,20.215,236.713,0.554,748962983
Europe,9/06/2020,2097732,15348,178004,715,2800.849,20.492,237.667,0.955,748962983
Europe,10/06/2020,2113257,15525,178678,674,2821.577,20.729,238.567,0.9,748962983
Europe,11/06/2020,2129436,16179,179132,454,2843.179,21.602,239.173,0.606,748962983
Europe,12/06/2020,2146502,17066,179671,539,2865.965,22.786,239.893,0.72,748962983
Europe,13/06/2020,2162238,15736,180114,443,2886.976,21.01,240.485,0.591,748962983
Europe,14/06/2020,2177000,14762,180401,287,2906.686,19.71,240.868,0.383,748962983
Europe,15/06/2020,2191045,14045,180729,328,2925.438,18.753,241.306,0.438,748962983
Europe,16/06/2020,2206931,15886,181345,616,2946.649,21.211,242.128,0.822,748962983
Europe,17/06/2020,2222952,16021,181975,630,2968.04,21.391,242.969,0.841,748962983
Europe,18/06/2020,2239971,17019,182485,510,2990.763,22.723,243.65,0.681,748962983
Europe,19/06/2020,2255787,15816,184097,1612,3011.88,21.117,245.803,2.152,748962983
Europe,20/06/2020,2270407,14620,184502,405,3031.401,19.52,246.343,0.541,748962983
Europe,21/06/2020,2283701,13294,184729,227,3049.151,17.75,246.646,0.303,748962983
Europe,22/06/2020,2297247,13546,184963,234,3067.237,18.086,246.959,0.312,748962983
Europe,23/06/2020,2312317,15070,185526,563,3087.358,20.121,247.711,0.752,748962983
Europe,24/06/2020,2327454,15137,185917,391,3107.569,20.211,248.233,0.522,748962983
Europe,25/06/2020,2342232,14778,186289,372,3127.3,19.731,248.729,0.497,748962983
Europe,26/06/2020,2357858,15626,186789,500,3148.164,20.864,249.397,0.668,748962983
Europe,27/06/2020,2371757,13899,187113,324,3166.721,18.558,249.829,0.433,748962983
Europe,28/06/2020,2383500,11743,187365,252,3182.4,15.679,250.166,0.336,748962983
Europe,29/06/2020,2396448,12948,187630,265,3199.688,17.288,250.52,0.354,748962983
Europe,30/06/2020,2409251,12803,188085,455,3216.782,17.094,251.127,0.608,748962983
Europe,1/07/2020,2422442,13191,188579,494,3234.395,17.612,251.787,0.66,748962983
Europe,2/07/2020,2435976,13534,188986,407,3252.465,18.07,252.33,0.543,748962983
Europe,3/07/2020,2449926,13950,189411,425,3271.091,18.626,252.898,0.567,748962983
Europe,4/07/2020,2462744,12818,189741,330,3288.205,17.114,253.338,0.441,748962983
Europe,5/07/2020,2474540,11796,189994,253,3303.955,15.75,253.676,0.338,748962983
Europe,6/07/2020,2488153,13613,190277,283,3322.131,18.176,254.054,0.378,748962983
Europe,7/07/2020,2500132,11979,190745,468,3338.125,15.994,254.679,0.625,748962983
Europe,8/07/2020,2514274,14142,191184,439,3357.007,18.882,255.265,0.586,748962983
Europe,9/07/2020,2527896,13622,191571,387,3375.195,18.188,255.782,0.517,748962983
Europe,10/07/2020,2542464,14568,191959,388,3394.646,19.451,256.3,0.518,748962983
Europe,11/07/2020,2556207,13743,192297,338,3412.995,18.349,256.751,0.451,748962983
Europe,12/07/2020,2567971,11764,192518,221,3428.702,15.707,257.046,0.295,748962983
Europe,13/07/2020,2582508,14537,192760,242,3448.112,19.41,257.369,0.323,748962983
Europe,14/07/2020,2595321,12813,193137,377,3465.219,17.108,257.873,0.503,748962983
Europe,15/07/2020,2609752,14431,193556,419,3484.487,19.268,258.432,0.559,748962983
Europe,16/07/2020,2625036,15284,193929,373,3504.894,20.407,258.93,0.498,748962983
Europe,17/07/2020,2641241,16205,194299,370,3526.531,21.637,259.424,0.494,748962983
Europe,18/07/2020,2654603,13362,194546,247,3544.371,17.841,259.754,0.33,748962983
Europe,19/07/2020,2666364,11761,194733,187,3560.074,15.703,260.004,0.25,748962983
Europe,20/07/2020,2684367,18003,194965,232,3584.112,24.037,260.313,0.31,748962983
Europe,21/07/2020,2698742,14375,195306,341,3603.305,19.193,260.769,0.455,748962983
Europe,22/07/2020,2714699,15957,195655,349,3624.61,21.305,261.235,0.466,748962983
Europe,23/07/2020,2732247,17548,195979,324,3648.04,23.43,261.667,0.433,748962983
Europe,24/07/2020,2749861,17614,196337,358,3671.558,23.518,262.145,0.478,748962983
Europe,25/07/2020,2763559,13698,196600,263,3689.847,18.289,262.496,0.351,748962983
Europe,26/07/2020,2776613,13054,196798,198,3707.277,17.429,262.761,0.264,748962983
Europe,27/07/2020,2798233,21620,197008,210,3736.143,28.867,263.041,0.28,748962983
Europe,28/07/2020,2813538,15305,197337,329,3756.578,20.435,263.48,0.439,748962983
Europe,29/07/2020,2831908,18370,197737,400,3781.105,24.527,264.014,0.534,748962983
Europe,30/07/2020,2851750,19842,198060,323,3807.598,26.493,264.446,0.431,748962983
Europe,31/07/2020,2871494,19744,198424,364,3833.96,26.362,264.932,0.486,748962983
Europe,1/08/2020,2885887,14393,198660,236,3853.177,19.217,265.247,0.315,748962983
Europe,2/08/2020,2898763,12876,198863,203,3870.369,17.192,265.518,0.271,748962983
Europe,3/08/2020,2923759,24996,199126,263,3903.743,33.374,265.869,0.351,748962983
Europe,4/08/2020,2944277,20518,199487,361,3931.138,27.395,266.351,0.482,748962983
Europe,5/08/2020,2964635,20358,199866,379,3958.32,27.182,266.857,0.506,748962983
Europe,6/08/2020,2986584,21949,200193,327,3987.626,29.306,267.294,0.437,748962983
Europe,7/08/2020,3010290,23706,200507,314,4019.277,31.652,267.713,0.419,748962983
Europe,8/08/2020,3025424,15134,200800,293,4039.484,20.207,268.104,0.391,748962983
Europe,9/08/2020,3039191,13767,201003,203,4057.865,18.381,268.375,0.271,748962983
Europe,10/08/2020,3066857,27666,201339,336,4094.805,36.939,268.824,0.449,748962983
Europe,11/08/2020,3086549,19692,201667,328,4121.097,26.292,269.262,0.438,748962983
Europe,12/08/2020,3109978,23429,202016,349,4152.379,31.282,269.728,0.466,748962983
Europe,13/08/2020,3137378,27400,202382,366,4188.963,36.584,270.216,0.489,748962983
Europe,14/08/2020,3164412,27034,202713,331,4225.058,36.095,270.658,0.442,748962983
Europe,15/08/2020,3184228,19816,203163,450,4251.516,26.458,271.259,0.601,748962983
Europe,16/08/2020,3201290,17062,203363,200,4274.297,22.781,271.526,0.267,748962983
Europe,17/08/2020,3231998,30708,203620,257,4315.297,41.001,271.869,0.343,748962983
Europe,18/08/2020,3254921,22923,203975,355,4345.904,30.606,272.343,0.474,748962983
Europe,19/08/2020,3282973,28052,204434,459,4383.358,37.454,272.956,0.613,748962983
Europe,20/08/2020,3313258,30285,204778,344,4423.794,40.436,273.415,0.459,748962983
Europe,21/08/2020,3345406,32148,205097,319,4466.717,42.923,273.841,0.426,748962983
Europe,22/08/2020,3366823,21417,205404,307,4495.313,28.596,274.251,0.41,748962983
Europe,23/08/2020,3386851,20028,205611,207,4522.054,26.741,274.528,0.276,748962983
Europe,24/08/2020,3423737,36886,205889,278,4571.303,49.249,274.899,0.371,748962983
Europe,25/08/2020,3450767,27030,206292,403,4607.393,36.09,275.437,0.538,748962983
Europe,26/08/2020,3476997,26230,206551,259,4642.415,35.022,275.783,0.346,748962983
Europe,27/08/2020,3516885,39888,206932,381,4695.673,53.258,276.291,0.509,748962983
Europe,28/08/2020,3552129,35244,207262,330,4742.73,47.057,276.732,0.441,748962983
Europe,29/08/2020,3575849,23720,207547,285,4774.4,31.67,277.112,0.381,748962983
Europe,30/08/2020,3597737,21888,207753,206,4803.625,29.224,277.388,0.275,748962983
Europe,31/08/2020,3640769,43032,208110,357,4861.08,57.455,277.864,0.477,748962983
Europe,1/09/2020,3670554,29785,208535,425,4900.848,39.768,278.432,0.567,748962983
Europe,2/09/2020,3706173,35619,208941,406,4948.406,47.558,278.974,0.542,748962983
Europe,3/09/2020,3743131,36958,209331,390,4997.752,49.346,279.494,0.521,748962983
Europe,4/09/2020,3784667,41536,209810,479,5053.21,55.458,280.134,0.64,748962983
Europe,5/09/2020,3814282,29615,210146,336,5092.751,39.541,280.583,0.449,748962983
Europe,6/09/2020,3840743,26461,210357,211,5128.081,35.33,280.864,0.282,748962983
Europe,7/09/2020,3891743,51000,210682,325,5196.175,68.094,281.298,0.434,748962983
Europe,8/09/2020,3928979,37236,211152,470,5245.892,49.717,281.926,0.628,748962983
Europe,9/09/2020,3970101,41122,211570,418,5300.797,54.905,282.484,0.558,748962983
Europe,10/09/2020,4015826,45725,211979,409,5361.848,61.051,283.03,0.546,748962983
Europe,11/09/2020,4064919,49093,212400,421,5427.396,65.548,283.592,0.562,748962983
Europe,12/09/2020,4102803,37884,212735,335,5477.978,50.582,284.039,0.447,748962983
Europe,13/09/2020,4132260,29457,212989,254,5517.309,39.33,284.379,0.339,748962983
Europe,14/09/2020,4188028,55768,213355,366,5591.769,74.46,284.867,0.489,748962983
Europe,15/09/2020,4231799,43771,213987,632,5650.211,58.442,285.711,0.844,748962983
Europe,16/09/2020,4282816,51017,214689,702,5718.328,68.117,286.648,0.937,748962983
Europe,17/09/2020,4337939,55123,215298,609,5791.927,73.599,287.461,0.813,748962983
Europe,18/09/2020,4398897,60958,215959,661,5873.317,81.39,288.344,0.883,748962983
Europe,19/09/2020,4443523,44626,216362,403,5932.901,59.584,288.882,0.538,748962983
Europe,20/09/2020,4482226,38703,216650,288,5984.576,51.675,289.267,0.385,748962983
Europe,21/09/2020,4548123,65897,217119,469,6072.56,87.984,289.893,0.626,748962983
Europe,22/09/2020,4601830,53707,217893,774,6144.269,71.708,290.926,1.033,748962983
Europe,23/09/2020,4662807,60977,218573,680,6225.684,81.415,291.834,0.908,748962983
Europe,24/09/2020,4728257,65450,219170,597,6313.072,87.387,292.631,0.797,748962983
Europe,25/09/2020,4798267,70010,219856,686,6406.548,93.476,293.547,0.916,748962983
Europe,26/09/2020,4850099,51832,220424,568,6475.753,69.205,294.306,0.758,748962983
Europe,27/09/2020,4894888,44789,220770,346,6535.554,59.801,294.768,0.462,748962983
Europe,28/09/2020,4963541,68653,221324,554,6627.218,91.664,295.507,0.74,748962983
Europe,29/09/2020,5011957,48416,221946,622,6691.862,64.644,296.338,0.83,748962983
Europe,30/09/2020,5091364,79407,222955,1009,6797.885,106.023,297.685,1.347,748962983
Europe,1/10/2020,5161714,70350,223712,757,6891.815,93.93,298.696,1.011,748962983
Europe,2/10/2020,5238311,76597,224536,824,6994.085,102.271,299.796,1.1,748962983
Europe,3/10/2020,5309573,71262,225112,576,7089.233,95.148,300.565,0.769,748962983
Europe,4/10/2020,5383119,73546,225549,437,7187.43,98.197,301.148,0.583,748962983
Europe,5/10/2020,5467117,83998,226188,639,7299.582,112.152,302.002,0.853,748962983
Europe,6/10/2020,5551634,84517,227263,1075,7412.428,112.845,303.437,1.435,748962983
Europe,7/10/2020,5650333,98699,228167,904,7544.209,131.781,304.644,1.207,748962983
Europe,8/10/2020,5761637,111304,229057,890,7692.819,148.611,305.832,1.188,748962983
Europe,9/10/2020,5879503,117866,230107,1050,7850.192,157.372,307.234,1.402,748962983
Europe,10/10/2020,5989308,109805,230876,769,7996.801,146.609,308.261,1.027,748962983
Europe,11/10/2020,6076869,87561,231502,626,8113.711,116.91,309.097,0.836,748962983
Europe,12/10/2020,6191575,114706,232385,883,8266.864,153.153,310.276,1.179,748962983
Europe,13/10/2020,6304026,112451,233558,1173,8417.006,150.142,311.842,1.566,748962983
Europe,14/10/2020,6446925,142899,234905,1347,8607.802,190.796,313.64,1.798,748962983
Europe,15/10/2020,6603566,156641,236190,1285,8816.946,209.144,315.356,1.716,748962983
Europe,16/10/2020,6761121,157555,237628,1438,9027.31,210.364,317.276,1.92,748962983
Europe,17/10/2020,6905231,144110,238732,1104,9219.723,192.413,318.75,1.474,748962983
Europe,18/10/2020,7037606,132375,239614,882,9396.467,176.744,319.928,1.178,748962983
Europe,19/10/2020,7203019,165413,240843,1229,9617.323,220.856,321.569,1.641,748962983
Europe,20/10/2020,7363788,160769,242661,1818,9831.979,214.655,323.996,2.427,748962983
Europe,21/10/2020,7564663,200875,244441,1780,10100.183,268.204,326.373,2.377,748962983
Europe,22/10/2020,7780165,215502,246244,1803,10387.917,287.734,328.78,2.407,748962983
Europe,23/10/2020,8015201,235036,248224,1980,10701.732,313.815,331.424,2.644,748962983
Europe,24/10/2020,8220520,205319,249906,1682,10975.87,274.138,333.669,2.246,748962983
Europe,25/10/2020,8374205,153685,251108,1202,11181.067,205.197,335.274,1.605,748962983
Europe,26/10/2020,8658330,284125,253020,1912,11560.424,379.358,337.827,2.553,748962983
Europe,27/10/2020,8888798,230468,255809,2789,11868.141,307.716,341.551,3.724,748962983
Europe,28/10/2020,9146244,257446,258356,2547,12211.877,343.737,344.952,3.401,748962983
Europe,29/10/2020,9430880,284636,260959,2603,12591.917,380.04,348.427,3.475,748962983
Europe,30/10/2020,9731386,300506,263959,3000,12993.147,401.229,352.433,4.006,748962983
Europe,31/10/2020,9962233,230847,266505,2546,13301.369,308.222,355.832,3.399,748962983
Europe,1/11/2020,10180440,218207,268410,1905,13592.715,291.346,358.376,2.544,748962983
Europe,2/11/2020,10526862,346422,271058,2648,14055.25,462.536,361.911,3.536,748962983
Europe,3/11/2020,10803835,276973,275413,4355,14425.059,369.809,367.726,5.815,748962983
Europe,4/11/2020,11031896,228061,280332,4919,14729.561,304.502,374.294,6.568,748962983
Europe,5/11/2020,11348003,316107,284024,3692,15151.621,422.06,379.223,4.929,748962983
Europe,6/11/2020,11669727,321724,288379,4355,15581.18,429.559,385.038,5.815,748962983
Europe,7/11/2020,11970198,300471,291648,3269,15982.363,401.183,389.402,4.365,748962983
Europe,8/11/2020,12190164,219966,294059,2411,16276.057,293.694,392.622,3.219,748962983
Europe,9/11/2020,12434123,243959,297470,3411,16601.786,325.729,397.176,4.554,748962983
Europe,10/11/2020,12684110,249987,302681,5211,16935.563,333.778,404.133,6.958,748962983
Europe,11/11/2020,12981160,297050,307760,5079,17332.178,396.615,410.915,6.781,748962983
Europe,12/11/2020,13275747,294587,312163,4403,17725.505,393.327,416.794,5.879,748962983
Europe,13/11/2020,13562047,286300,316933,4770,18107.767,382.262,423.162,6.369,748962983
Europe,14/11/2020,13804542,242495,320735,3802,18431.541,323.774,428.239,5.076,748962983
Europe,15/11/2020,14004796,200254,323693,2958,18698.916,267.375,432.188,3.949,748962983
Europe,16/11/2020,14240152,235356,327690,3997,19013.159,314.242,437.525,5.337,748962983
Europe,17/11/2020,14514199,274047,333435,5745,19379.061,365.902,445.196,7.671,748962983
Europe,18/11/2020,14777163,262964,338727,5292,19730.165,351.104,452.261,7.066,748962983
Europe,19/11/2020,15046974,269811,343567,4840,20090.411,360.246,458.724,6.462,748962983
Europe,20/11/2020,15314471,267497,349314,5747,20447.567,357.157,466.397,7.673,748962983
Europe,21/11/2020,15534812,220341,353264,3950,20741.762,294.195,471.671,5.274,748962983
Europe,22/11/2020,15707599,172787,356523,3259,20972.464,230.702,476.022,4.351,748962983
Europe,23/11/2020,15900242,192643,360801,4278,21229.677,257.213,481.734,5.712,748962983
Europe,24/11/2020,16125996,225754,367036,6235,21531.099,301.422,490.059,8.325,748962983
Europe,25/11/2020,16363778,237782,372583,5547,21848.58,317.482,497.465,7.406,748962983
Europe,26/11/2020,16601634,237856,377975,5392,22166.161,317.58,504.664,7.199,748962983
Europe,27/11/2020,16834933,233299,383876,5901,22477.657,311.496,512.543,7.879,748962983
Europe,28/11/2020,17028553,193620,388158,4282,22736.174,258.517,518.261,5.717,748962983
Europe,29/11/2020,17179563,151010,391364,3206,22937.8,201.625,522.541,4.281,748962983
Europe,30/11/2020,17344041,164478,395618,4254,23157.408,219.608,528.221,5.68,748962983
Europe,1/12/2020,17544660,200619,401609,5991,23425.27,267.862,536.22,7.999,748962983
Europe,2/12/2020,17755375,210715,407205,5596,23706.612,281.342,543.692,7.472,748962983
Europe,3/12/2020,17979781,224406,412655,5450,24006.234,299.622,550.968,7.277,748962983
Europe,4/12/2020,18194754,214973,418270,5615,24293.262,287.028,558.466,7.497,748962983
Europe,5/12/2020,18394729,199975,422502,4232,24560.265,267.003,564.116,5.65,748962983
Europe,6/12/2020,18557274,162545,425732,3230,24777.291,217.027,568.429,4.313,748962983
Europe,7/12/2020,18709075,151801,429654,3922,24979.973,202.682,573.665,5.237,748962983
Europe,8/12/2020,18908087,199012,435102,5448,25245.69,265.717,580.939,7.274,748962983
Europe,9/12/2020,19121128,213041,440361,5259,25530.138,284.448,587.961,7.022,748962983
Europe,10/12/2020,19359166,238038,445806,5445,25847.961,317.823,595.231,7.27,748962983
Europe,11/12/2020,19590694,231528,451504,5698,26157.092,309.131,602.839,7.608,748962983
Europe,12/12/2020,19792255,201561,455903,4399,26426.213,269.12,608.712,5.873,748962983
Europe,13/12/2020,19961460,169205,459101,3198,26652.132,225.919,612.982,4.27,748962983
Europe,14/12/2020,20120239,158779,463123,4022,26864.13,211.998,618.352,5.37,748962983
Europe,15/12/2020,20333820,213581,469413,6290,27149.299,285.169,626.751,8.398,748962983
Europe,16/12/2020,20575399,241579,475372,5959,27471.85,322.551,634.707,7.956,748962983
Europe,17/12/2020,20830175,254776,480817,5445,27812.022,340.172,641.977,7.27,748962983
Europe,18/12/2020,21074582,244407,486537,5720,28138.349,326.327,649.614,7.637,748962983
Europe,19/12/2020,21276378,201796,490891,4354,28407.783,269.434,655.428,5.813,748962983
Europe,20/12/2020,21446658,170280,493964,3073,28635.137,227.354,659.531,4.103,748962983
Europe,21/12/2020,21633627,186969,498062,4098,28884.775,249.637,665.002,5.472,748962983
Europe,22/12/2020,21870418,236791,504170,6108,29200.933,316.158,673.157,8.155,748962983
Europe,23/12/2020,22117938,247520,509863,5693,29531.417,330.484,680.759,7.601,748962983
Europe,24/12/2020,22367841,249903,514419,4556,29865.082,333.665,686.842,6.083,748962983
Europe,25/12/2020,22548742,180901,517937,3518,30106.617,241.535,691.539,4.697,748962983
Europe,26/12/2020,22688559,139817,520746,2809,30293.298,186.681,695.289,3.751,748962983
Europe,27/12/2020,22823778,135219,523668,2922,30473.84,180.542,699.191,3.901,748962983
Europe,28/12/2020,22995895,172117,527780,4112,30703.647,229.807,704.681,5.49,748962983
Europe,29/12/2020,23240347,244452,534142,6362,31030.034,326.387,713.175,8.494,748962983
Europe,30/12/2020,23536564,296217,540531,6389,31425.537,395.503,721.706,8.53,748962983
Europe,31/12/2020,23807458,270894,545720,5189,31787.229,361.692,728.634,6.928,748962983
Europe,1/01/2021,24017022,209564,549503,3783,32067.035,279.806,733.685,5.051,748962983
Europe,2/01/2021,24176084,159062,552335,2832,32279.411,212.376,737.466,3.781,748962983
Europe,3/01/2021,24344258,168174,555309,2974,32503.954,224.542,741.437,3.971,748962983
Europe,4/01/2021,24547838,203580,559531,4222,32775.769,271.816,747.074,5.637,748962983
